Date,Hour,Total Market Demand,Ontario Demand
06-Oct-16,19,18796,17374
06-Oct-16,20,18863,17159
06-Oct-16,21,18425,16356
06-Oct-16,22,17451,15134
06-Oct-16,23,16178,13799
06-Oct-16,24,15738,12859
07-Oct-16,1,15546,12362
07-Oct-16,2,15278,12017
07-Oct-16,3,14772,11832
07-Oct-16,4,14599,11858
07-Oct-16,5,15069,12358
07-Oct-16,6,15831,13605
07-Oct-16,7,17169,14921
07-Oct-16,8,17491,15129
07-Oct-16,9,17595,15145
07-Oct-16,10,17768,15320
07-Oct-16,11,17901,15349
07-Oct-16,12,18029,15398
07-Oct-16,13,18210,15556
07-Oct-16,14,18184,15563
07-Oct-16,15,18228,15578
07-Oct-16,16,18483,15959
07-Oct-16,17,18965,16366
07-Oct-16,18,19393,16651
07-Oct-16,19,19554,16925
07-Oct-16,20,19495,16640
07-Oct-16,21,18622,15884
07-Oct-16,22,17723,14745
07-Oct-16,23,16602,13515
07-Oct-16,24,15930,12510
08-Oct-16,1,15028,11874
08-Oct-16,2,14816,11555
08-Oct-16,3,14763,11362
08-Oct-16,4,14748,11324
08-Oct-16,5,14575,11469
08-Oct-16,6,15150,11866
08-Oct-16,7,15692,12533
08-Oct-16,8,16104,13235
08-Oct-16,9,16469,13761
08-Oct-16,10,16683,13920
08-Oct-16,11,16648,13916
08-Oct-16,12,16729,13795
08-Oct-16,13,16503,13653
08-Oct-16,14,16372,13478
08-Oct-16,15,16376,13435
08-Oct-16,16,16617,13680
08-Oct-16,17,16817,13959
08-Oct-16,18,17090,14227
08-Oct-16,19,17382,14587
08-Oct-16,20,17197,14398
08-Oct-16,21,16778,13853
08-Oct-16,22,16202,13170
08-Oct-16,23,15758,12334
08-Oct-16,24,14894,11613
09-Oct-16,1,14805,11123
09-Oct-16,2,14244,10827
09-Oct-16,3,14153,10679
09-Oct-16,4,13882,10757
09-Oct-16,5,14155,10788
09-Oct-16,6,14389,11118
09-Oct-16,7,14836,11697
09-Oct-16,8,15095,12285
09-Oct-16,9,15545,12701
09-Oct-16,10,15600,12816
09-Oct-16,11,15327,12957
09-Oct-16,12,15557,13106
09-Oct-16,13,15727,13020
09-Oct-16,14,15787,12936
09-Oct-16,15,15721,12965
09-Oct-16,16,16110,13248
09-Oct-16,17,16069,13490
09-Oct-16,18,16377,13746
09-Oct-16,19,16940,14182
09-Oct-16,20,16681,14077
09-Oct-16,21,16014,13575
09-Oct-16,22,15607,13059
09-Oct-16,23,15227,12458
09-Oct-16,24,14919,11808
10-Oct-16,1,14763,11319
10-Oct-16,2,14566,11070
10-Oct-16,3,14367,10912
10-Oct-16,4,14163,10862
10-Oct-16,5,14058,11061
10-Oct-16,6,14267,11401
10-Oct-16,7,14487,11782
10-Oct-16,8,14868,12179
10-Oct-16,9,14858,12372
10-Oct-16,10,14802,12539
10-Oct-16,11,14897,12593
10-Oct-16,12,15017,12492
10-Oct-16,13,15071,12351
10-Oct-16,14,15024,12221
10-Oct-16,15,15137,12337
10-Oct-16,16,15520,12822
10-Oct-16,17,16007,13517
10-Oct-16,18,16605,14230
10-Oct-16,19,17168,14966
10-Oct-16,20,17083,14797
10-Oct-16,21,16416,14186
10-Oct-16,22,15934,13255
10-Oct-16,23,15251,12311
10-Oct-16,24,14694,11733
11-Oct-16,1,14415,11381
11-Oct-16,2,14541,11149
11-Oct-16,3,14476,11102
11-Oct-16,4,14501,11267
11-Oct-16,5,14039,11918
11-Oct-16,6,15672,13421
11-Oct-16,7,17241,14986
11-Oct-16,8,17177,15052
11-Oct-16,9,16864,14844
11-Oct-16,10,17008,14684
11-Oct-16,11,16642,14562
11-Oct-16,12,16820,14551
11-Oct-16,13,17133,14784
11-Oct-16,14,17082,14789
11-Oct-16,15,17312,15032
11-Oct-16,16,17637,15435
11-Oct-16,17,18054,15849
11-Oct-16,18,18545,16270
11-Oct-16,19,19177,16869
11-Oct-16,20,18995,16548
11-Oct-16,21,17831,15795
11-Oct-16,22,16908,14622
11-Oct-16,23,15723,13337
11-Oct-16,24,15065,12425
12-Oct-16,1,14793,11961
12-Oct-16,2,14851,11744
12-Oct-16,3,14597,11567
12-Oct-16,4,14634,11671
12-Oct-16,5,14730,12198
12-Oct-16,6,16002,13641
12-Oct-16,7,17206,15086
12-Oct-16,8,17232,15088
12-Oct-16,9,17241,14872
12-Oct-16,10,17036,14667
12-Oct-16,11,16975,14610
12-Oct-16,12,16928,14550
12-Oct-16,13,16917,14573
12-Oct-16,14,17047,14727
12-Oct-16,15,17152,14872
12-Oct-16,16,17727,15501
12-Oct-16,17,18315,16035
12-Oct-16,18,18588,16255
12-Oct-16,19,19097,16786
12-Oct-16,20,18935,16477
12-Oct-16,21,18298,15740
12-Oct-16,22,16912,14612
12-Oct-16,23,15956,13411
12-Oct-16,24,15469,12476
13-Oct-16,1,14940,12012
13-Oct-16,2,14512,11667
13-Oct-16,3,14422,11541
13-Oct-16,4,14426,11564
13-Oct-16,5,15001,12021
13-Oct-16,6,15797,13383
13-Oct-16,7,16946,14942
13-Oct-16,8,17606,15184
13-Oct-16,9,17553,15183
13-Oct-16,10,17541,15175
13-Oct-16,11,17407,15050
13-Oct-16,12,17179,14879
13-Oct-16,13,17183,14863
13-Oct-16,14,17186,14777
13-Oct-16,15,17216,14790
13-Oct-16,16,17400,15127
13-Oct-16,17,17574,15608
13-Oct-16,18,18477,16060
13-Oct-16,19,18789,16761
13-Oct-16,20,18678,16612
13-Oct-16,21,17833,15969
13-Oct-16,22,16829,14879
13-Oct-16,23,15658,13688
13-Oct-16,24,14829,12818
14-Oct-16,1,14718,12428
14-Oct-16,2,14631,12116
14-Oct-16,3,14613,11973
14-Oct-16,4,14683,12069
14-Oct-16,5,15175,12597
14-Oct-16,6,16446,14050
14-Oct-16,7,18004,15614
14-Oct-16,8,17819,15691
14-Oct-16,9,17845,15436
14-Oct-16,10,17564,15172
14-Oct-16,11,17352,14948
14-Oct-16,12,17052,14641
14-Oct-16,13,16926,14573
14-Oct-16,14,17003,14578
14-Oct-16,15,16933,14500
14-Oct-16,16,17585,14833
14-Oct-16,17,18096,15315
14-Oct-16,18,18705,15868
14-Oct-16,19,19306,16448
14-Oct-16,20,18822,16035
14-Oct-16,21,18097,15395
14-Oct-16,22,17067,14479
14-Oct-16,23,16257,13362
14-Oct-16,24,15687,12370
15-Oct-16,1,15711,11846
15-Oct-16,2,15369,11481
15-Oct-16,3,15165,11275
15-Oct-16,4,14681,11293
15-Oct-16,5,14853,11465
15-Oct-16,6,15393,12016
15-Oct-16,7,15973,12833
15-Oct-16,8,16589,13425
15-Oct-16,9,16896,13693
15-Oct-16,10,16478,13545
15-Oct-16,11,16328,13406
15-Oct-16,12,16295,13204
15-Oct-16,13,16374,13071
15-Oct-16,14,16278,12978
15-Oct-16,15,16348,13100
15-Oct-16,16,16830,13658
15-Oct-16,17,17387,14430
15-Oct-16,18,17321,14710
15-Oct-16,19,17766,15009
15-Oct-16,20,17510,14546
15-Oct-16,21,17326,13976
15-Oct-16,22,16547,13245
15-Oct-16,23,15419,12343
15-Oct-16,24,14486,11612
16-Oct-16,1,14452,11140
16-Oct-16,2,14339,10844
16-Oct-16,3,14035,10709
16-Oct-16,4,13753,10663
16-Oct-16,5,14291,10764
16-Oct-16,6,14082,11143
16-Oct-16,7,14655,11760
16-Oct-16,8,15379,12465
16-Oct-16,9,16319,13078
16-Oct-16,10,16722,13599
16-Oct-16,11,17214,13927
16-Oct-16,12,17412,14330
16-Oct-16,13,17739,14460
16-Oct-16,14,17547,14452
16-Oct-16,15,17144,14491
16-Oct-16,16,17296,14757
16-Oct-16,17,17720,15207
16-Oct-16,18,17888,15635
16-Oct-16,19,18180,15956
16-Oct-16,20,17793,15615
16-Oct-16,21,17182,15001
16-Oct-16,22,16352,14136
16-Oct-16,23,15758,13172
16-Oct-16,24,15333,12469
17-Oct-16,1,14975,11999
17-Oct-16,2,14448,11705
17-Oct-16,3,14518,11606
17-Oct-16,4,14362,11671
17-Oct-16,5,14789,12222
17-Oct-16,6,16096,13620
17-Oct-16,7,17491,15354
17-Oct-16,8,18139,15766
17-Oct-16,9,18049,15804
17-Oct-16,10,18024,15830
17-Oct-16,11,18169,15731
17-Oct-16,12,18116,15667
17-Oct-16,13,18149,15568
17-Oct-16,14,18343,15765
17-Oct-16,15,18485,15808
17-Oct-16,16,18965,16323
17-Oct-16,17,19544,16886
17-Oct-16,18,18918,16755
17-Oct-16,19,18361,17022
17-Oct-16,20,18482,16699
17-Oct-16,21,18411,16018
17-Oct-16,22,17176,14784
17-Oct-16,23,16152,13540
17-Oct-16,24,15393,12650
18-Oct-16,1,14835,12143
18-Oct-16,2,14393,11757
18-Oct-16,3,14301,11580
18-Oct-16,4,14179,11641
18-Oct-16,5,14739,12146
18-Oct-16,6,16097,13525
18-Oct-16,7,17584,15112
18-Oct-16,8,17782,15361
18-Oct-16,9,17970,15350
18-Oct-16,10,18023,15387
18-Oct-16,11,18275,15588
18-Oct-16,12,18618,15872
18-Oct-16,13,18965,16188
18-Oct-16,14,19028,16263
18-Oct-16,15,19057,16360
18-Oct-16,16,19201,16589
18-Oct-16,17,19428,16803
18-Oct-16,18,19651,17025
18-Oct-16,19,20110,17412
18-Oct-16,20,19675,17050
18-Oct-16,21,18628,16011
18-Oct-16,22,17555,14911
18-Oct-16,23,15769,13568
18-Oct-16,24,15334,12674
19-Oct-16,1,14809,12132
19-Oct-16,2,14490,11795
19-Oct-16,3,14338,11646
19-Oct-16,4,14247,11556
19-Oct-16,5,14722,12016
19-Oct-16,6,16084,13472
19-Oct-16,7,17604,15145
19-Oct-16,8,17479,15169
19-Oct-16,9,17057,14837
19-Oct-16,10,17059,14725
19-Oct-16,11,16974,14651
19-Oct-16,12,17110,14609
19-Oct-16,13,17403,14760
19-Oct-16,14,17447,14791
19-Oct-16,15,17514,14992
19-Oct-16,16,18240,15682
19-Oct-16,17,18468,16102
19-Oct-16,18,18925,16405
19-Oct-16,19,19343,16894
19-Oct-16,20,19060,16536
19-Oct-16,21,17988,15691
19-Oct-16,22,16700,14485
19-Oct-16,23,15433,13349
19-Oct-16,24,14752,12399
20-Oct-16,1,14514,11937
20-Oct-16,2,14372,11697
20-Oct-16,3,13892,11572
20-Oct-16,4,13978,11620
20-Oct-16,5,14489,12134
20-Oct-16,6,16088,13481
20-Oct-16,7,17565,15055
20-Oct-16,8,17264,15435
20-Oct-16,9,17890,15714
20-Oct-16,10,17985,15863
20-Oct-16,11,18208,15923
20-Oct-16,12,18027,15807
20-Oct-16,13,17955,15771
20-Oct-16,14,18021,15774
20-Oct-16,15,18037,15898
20-Oct-16,16,18387,16169
20-Oct-16,17,18556,16328
20-Oct-16,18,18753,16540
20-Oct-16,19,19059,16730
20-Oct-16,20,18749,16391
20-Oct-16,21,17952,15621
20-Oct-16,22,16832,14503
20-Oct-16,23,15657,13294
20-Oct-16,24,14654,12347
21-Oct-16,1,14602,11925
21-Oct-16,2,14325,11653
21-Oct-16,3,14098,11442
21-Oct-16,4,13949,11483
21-Oct-16,5,14423,11926
21-Oct-16,6,15819,13282
21-Oct-16,7,17342,14859
21-Oct-16,8,17843,15429
21-Oct-16,9,18143,15597
21-Oct-16,10,18300,15792
21-Oct-16,11,18164,15796
21-Oct-16,12,18107,15568
21-Oct-16,13,18059,15493
21-Oct-16,14,17822,15254
21-Oct-16,15,17664,15171
21-Oct-16,16,17881,15310
21-Oct-16,17,17856,15385
21-Oct-16,18,18482,15851
21-Oct-16,19,18690,16085
21-Oct-16,20,18338,15718
21-Oct-16,21,17660,15186
21-Oct-16,22,16794,14255
21-Oct-16,23,15611,13104
21-Oct-16,24,14961,12226
22-Oct-16,1,14563,11774
22-Oct-16,2,14253,11457
22-Oct-16,3,14125,11320
22-Oct-16,4,14147,11340
22-Oct-16,5,14345,11529
22-Oct-16,6,14835,12019
22-Oct-16,7,15570,12846
22-Oct-16,8,16257,13544
22-Oct-16,9,16573,13900
22-Oct-16,10,16627,13964
22-Oct-16,11,16642,13972
22-Oct-16,12,16409,13844
22-Oct-16,13,16138,13510
22-Oct-16,14,15961,13309
22-Oct-16,15,16082,13434
22-Oct-16,16,16419,13748
22-Oct-16,17,17533,14341
22-Oct-16,18,18090,15114
22-Oct-16,19,18541,15373
22-Oct-16,20,18046,15019
22-Oct-16,21,17452,14523
22-Oct-16,22,16702,13800
22-Oct-16,23,15847,12858
22-Oct-16,24,15756,12198
23-Oct-16,1,15407,11736
23-Oct-16,2,14973,11390
23-Oct-16,3,14851,11237
23-Oct-16,4,14787,11212
23-Oct-16,5,14869,11310
23-Oct-16,6,15084,11685
23-Oct-16,7,15209,12335
23-Oct-16,8,15192,12828
23-Oct-16,9,15299,12984
23-Oct-16,10,15379,12998
23-Oct-16,11,15437,13110
23-Oct-16,12,15429,13131
23-Oct-16,13,15371,13051
23-Oct-16,14,15536,13014
23-Oct-16,15,15649,13189
23-Oct-16,16,16292,13735
23-Oct-16,17,17062,14528
23-Oct-16,18,17397,15445
23-Oct-16,19,17007,15524
23-Oct-16,20,16329,15094
23-Oct-16,21,15738,14258
23-Oct-16,22,15046,13400
23-Oct-16,23,14894,12551
23-Oct-16,24,14720,12027
24-Oct-16,1,14688,11690
24-Oct-16,2,14281,11522
24-Oct-16,3,14382,11389
24-Oct-16,4,14433,11517
24-Oct-16,5,14841,12139
24-Oct-16,6,16269,13536
24-Oct-16,7,17808,15145
24-Oct-16,8,17884,15400
24-Oct-16,9,17910,15194
24-Oct-16,10,17791,15149
24-Oct-16,11,17535,14918
24-Oct-16,12,17526,14877
24-Oct-16,13,17529,14881
24-Oct-16,14,17351,14694
24-Oct-16,15,17521,14792
24-Oct-16,16,18036,15281
24-Oct-16,17,18659,15919
24-Oct-16,18,19421,16693
24-Oct-16,19,19779,17110
24-Oct-16,20,19356,16793
24-Oct-16,21,18228,16029
24-Oct-16,22,17372,14910
24-Oct-16,23,16197,13716
24-Oct-16,24,15469,12840
25-Oct-16,1,15328,12461
25-Oct-16,2,14974,12209
25-Oct-16,3,14818,12063
25-Oct-16,4,14733,12165
25-Oct-16,5,15328,12770
25-Oct-16,6,16769,14254
25-Oct-16,7,18342,15911
25-Oct-16,8,18714,16085
25-Oct-16,9,18192,15644
25-Oct-16,10,17888,15291
25-Oct-16,11,17619,15021
25-Oct-16,12,17500,14899
25-Oct-16,13,17514,14915
25-Oct-16,14,17441,14861
25-Oct-16,15,17587,14999
25-Oct-16,16,18099,15505
25-Oct-16,17,18631,16141
25-Oct-16,18,19376,16912
25-Oct-16,19,19841,17456
25-Oct-16,20,19397,17073
25-Oct-16,21,19063,16443
25-Oct-16,22,17410,15230
25-Oct-16,23,16476,14097
25-Oct-16,24,15764,13200
26-Oct-16,1,15651,12776
26-Oct-16,2,15413,12575
26-Oct-16,3,15393,12483
26-Oct-16,4,15137,12608
26-Oct-16,5,15802,13217
26-Oct-16,6,17255,14702
26-Oct-16,7,18710,16147
26-Oct-16,8,18836,16280
26-Oct-16,9,18545,15876
26-Oct-16,10,18443,15772
26-Oct-16,11,18071,15627
26-Oct-16,12,18007,15463
26-Oct-16,13,17978,15479
26-Oct-16,14,18204,15617
26-Oct-16,15,18265,15925
26-Oct-16,16,18263,16244
26-Oct-16,17,19144,16920
26-Oct-16,18,19697,17158
26-Oct-16,19,19893,17228
26-Oct-16,20,19468,16914
26-Oct-16,21,18700,16188
26-Oct-16,22,18086,15283
26-Oct-16,23,16828,14125
26-Oct-16,24,16137,13151
27-Oct-16,1,15776,12759
27-Oct-16,2,15470,12465
27-Oct-16,3,15432,12474
27-Oct-16,4,15627,12574
27-Oct-16,5,16200,13175
27-Oct-16,6,17372,14599
27-Oct-16,7,18451,16183
27-Oct-16,8,19265,16863
27-Oct-16,9,19476,16905
27-Oct-16,10,19339,16940
27-Oct-16,11,19218,17009
27-Oct-16,12,19035,17000
27-Oct-16,13,19437,17012
27-Oct-16,14,19666,16973
27-Oct-16,15,19954,17140
27-Oct-16,16,20179,17399
27-Oct-16,17,19394,17665
27-Oct-16,18,20088,18052
27-Oct-16,19,20592,18189
27-Oct-16,20,19930,17774
27-Oct-16,21,18731,17177
27-Oct-16,22,17456,15942
27-Oct-16,23,16689,14695
27-Oct-16,24,15844,13795
28-Oct-16,1,15977,13331
28-Oct-16,2,15738,12991
28-Oct-16,3,15508,12862
28-Oct-16,4,15813,12952
28-Oct-16,5,16258,13532
28-Oct-16,6,17542,14913
28-Oct-16,7,18795,16507
28-Oct-16,8,19080,16791
28-Oct-16,9,19511,16520
28-Oct-16,10,19130,16233
28-Oct-16,11,18879,15972
28-Oct-16,12,18554,15695
28-Oct-16,13,18605,15533
28-Oct-16,14,18057,15053
28-Oct-16,15,18190,15077
28-Oct-16,16,17868,15353
28-Oct-16,17,18816,16056
28-Oct-16,18,19505,16786
28-Oct-16,19,19760,16948
28-Oct-16,20,19211,16421
28-Oct-16,21,18839,15858
28-Oct-16,22,18034,14928
28-Oct-16,23,16852,13786
28-Oct-16,24,15581,12780
29-Oct-16,1,15239,12189
29-Oct-16,2,15581,11814
29-Oct-16,3,15494,11586
29-Oct-16,4,15155,11521
29-Oct-16,5,15100,11699
29-Oct-16,6,15342,12176
29-Oct-16,7,15983,13039
29-Oct-16,8,17062,13788
29-Oct-16,9,17531,14258
29-Oct-16,10,17911,14643
29-Oct-16,11,18136,14902
29-Oct-16,12,17983,14823
29-Oct-16,13,17628,14634
29-Oct-16,14,17762,14544
29-Oct-16,15,17405,14484
29-Oct-16,16,17573,14623
29-Oct-16,17,17593,14918
29-Oct-16,18,18129,15554
29-Oct-16,19,17712,15432
29-Oct-16,20,17707,14873
29-Oct-16,21,17440,14376
29-Oct-16,22,16792,13710
29-Oct-16,23,16021,12895
29-Oct-16,24,15194,12264
30-Oct-16,1,14949,11867
30-Oct-16,2,15240,11584
30-Oct-16,3,14949,11367
30-Oct-16,4,15021,11361
30-Oct-16,5,14688,11505
30-Oct-16,6,14898,11839
30-Oct-16,7,15232,12486
30-Oct-16,8,15503,13218
30-Oct-16,9,15907,13697
30-Oct-16,10,16331,14082
30-Oct-16,11,17195,14390
30-Oct-16,12,17456,14439
30-Oct-16,13,17379,14406
30-Oct-16,14,17255,14349
30-Oct-16,15,17631,14461
30-Oct-16,16,17931,14870
30-Oct-16,17,17903,15409
30-Oct-16,18,18384,16088
30-Oct-16,19,18659,16247
30-Oct-16,20,18666,15844
30-Oct-16,21,18188,15265
30-Oct-16,22,17387,14469
30-Oct-16,23,16507,13569
30-Oct-16,24,15408,12815
31-Oct-16,1,15115,12469
31-Oct-16,2,14817,12333
31-Oct-16,3,14916,12301
31-Oct-16,4,14989,12464
31-Oct-16,5,15467,13103
31-Oct-16,6,16931,14453
31-Oct-16,7,18332,16174
31-Oct-16,8,18452,16278
31-Oct-16,9,18297,15807
31-Oct-16,10,18273,15459
31-Oct-16,11,18055,15498
31-Oct-16,12,17881,15341
31-Oct-16,13,17733,15241
31-Oct-16,14,17757,15236
31-Oct-16,15,17825,15306
31-Oct-16,16,18377,15855
31-Oct-16,17,18890,16351
31-Oct-16,18,19247,16847
31-Oct-16,19,19218,16686
31-Oct-16,20,18905,16411
31-Oct-16,21,18072,15754
31-Oct-16,22,17456,14945
31-Oct-16,23,16083,13865
31-Oct-16,24,15173,13070
01-Nov-16,1,15151,12641
01-Nov-16,2,14733,12414
01-Nov-16,3,14818,12308
01-Nov-16,4,14788,12398
01-Nov-16,5,15247,12897
01-Nov-16,6,16477,14304
01-Nov-16,7,17545,15942
01-Nov-16,8,17668,16177
01-Nov-16,9,17747,15647
01-Nov-16,10,17770,15504
01-Nov-16,11,17695,15372
01-Nov-16,12,17510,15247
01-Nov-16,13,17644,15388
01-Nov-16,14,17625,15370
01-Nov-16,15,17674,15395
01-Nov-16,16,18098,15745
01-Nov-16,17,18458,16260
01-Nov-16,18,19002,16685
01-Nov-16,19,19049,16890
01-Nov-16,20,18438,16357
01-Nov-16,21,17791,15690
01-Nov-16,22,16690,14522
01-Nov-16,23,15784,13547
01-Nov-16,24,14983,12698
02-Nov-16,1,14499,12310
02-Nov-16,2,14441,12050
02-Nov-16,3,14219,11908
02-Nov-16,4,14217,11989
02-Nov-16,5,14822,12508
02-Nov-16,6,16243,13906
02-Nov-16,7,17600,15599
02-Nov-16,8,17966,16000
02-Nov-16,9,17742,15639
02-Nov-16,10,17658,15603
02-Nov-16,11,17070,15499
02-Nov-16,12,16771,15298
02-Nov-16,13,17258,15340
02-Nov-16,14,17144,15200
02-Nov-16,15,17446,15485
02-Nov-16,16,18344,16255
02-Nov-16,17,18950,16808
02-Nov-16,18,19359,17213
02-Nov-16,19,19294,17082
02-Nov-16,20,18973,16867
02-Nov-16,21,18032,16109
02-Nov-16,22,16969,15012
02-Nov-16,23,16224,13819
02-Nov-16,24,15047,12958
03-Nov-16,1,14767,12455
03-Nov-16,2,14499,12171
03-Nov-16,3,14200,12046
03-Nov-16,4,14262,12094
03-Nov-16,5,14722,12595
03-Nov-16,6,16067,13867
03-Nov-16,7,17865,15630
03-Nov-16,8,18112,16126
03-Nov-16,9,17481,15759
03-Nov-16,10,17850,15679
03-Nov-16,11,17919,15648
03-Nov-16,12,17634,15401
03-Nov-16,13,17637,15328
03-Nov-16,14,17720,15333
03-Nov-16,15,17687,15405
03-Nov-16,16,18000,15840
03-Nov-16,17,18403,16387
03-Nov-16,18,18645,16864
03-Nov-16,19,19133,17010
03-Nov-16,20,19038,16753
03-Nov-16,21,17987,15891
03-Nov-16,22,17170,14961
03-Nov-16,23,15800,13785
03-Nov-16,24,15208,12897
04-Nov-16,1,14852,12480
04-Nov-16,2,14838,12163
04-Nov-16,3,14644,12071
04-Nov-16,4,14696,12178
04-Nov-16,5,15259,12709
04-Nov-16,6,16090,14157
04-Nov-16,7,17270,15906
04-Nov-16,8,17335,16147
04-Nov-16,9,17150,15546
04-Nov-16,10,17226,15353
04-Nov-16,11,17410,15053
04-Nov-16,12,17037,14727
04-Nov-16,13,16940,14723
04-Nov-16,14,16920,14555
04-Nov-16,15,16834,14490
04-Nov-16,16,17293,14889
04-Nov-16,17,17644,15551
04-Nov-16,18,18312,16301
04-Nov-16,19,18601,16534
04-Nov-16,20,18425,16311
04-Nov-16,21,17705,15641
04-Nov-16,22,16806,14714
04-Nov-16,23,15756,13557
04-Nov-16,24,15364,12690
05-Nov-16,1,14832,12127
05-Nov-16,2,14551,11831
05-Nov-16,3,14125,11641
05-Nov-16,4,13876,11611
05-Nov-16,5,14161,11881
05-Nov-16,6,14444,12495
05-Nov-16,7,15624,13222
05-Nov-16,8,15883,13829
05-Nov-16,9,15886,14217
05-Nov-16,10,15786,14251
05-Nov-16,11,15835,14069
05-Nov-16,12,16072,14010
05-Nov-16,13,16325,13794
05-Nov-16,14,16029,13345
05-Nov-16,15,15739,13189
05-Nov-16,16,16037,13675
05-Nov-16,17,16853,14556
05-Nov-16,18,17616,15269
05-Nov-16,19,16974,15108
05-Nov-16,20,17033,14798
05-Nov-16,21,16527,14275
05-Nov-16,22,16230,13672
05-Nov-16,23,15118,12860
05-Nov-16,24,14370,12165
06-Nov-16,1,13986,11601
06-Nov-16,2,13741,11314
06-Nov-16,3,13432,11211
06-Nov-16,4,13650,11211
06-Nov-16,5,13717,11283
06-Nov-16,6,13957,11539
06-Nov-16,7,14222,12095
06-Nov-16,8,14974,12721
06-Nov-16,9,15439,12964
06-Nov-16,10,15283,13131
06-Nov-16,11,15187,12975
06-Nov-16,12,15431,12976
06-Nov-16,13,15298,12769
06-Nov-16,14,15267,12782
06-Nov-16,15,15434,12903
06-Nov-16,16,16043,13473
06-Nov-16,17,16984,14683
06-Nov-16,18,17702,15910
06-Nov-16,19,18102,15950
06-Nov-16,20,17616,15583
06-Nov-16,21,17141,15171
06-Nov-16,22,16621,14526
06-Nov-16,23,15491,13650
06-Nov-16,24,14854,12750
07-Nov-16,1,14800,12261
07-Nov-16,2,14620,11949
07-Nov-16,3,14347,11800
07-Nov-16,4,14398,11721
07-Nov-16,5,14720,11985
07-Nov-16,6,15227,12719
07-Nov-16,7,16339,14182
07-Nov-16,8,17368,15490
07-Nov-16,9,17293,15192
07-Nov-16,10,16957,14776
07-Nov-16,11,17095,14688
07-Nov-16,12,16903,14635
07-Nov-16,13,16730,14653
07-Nov-16,14,16876,14617
07-Nov-16,15,16820,14542
07-Nov-16,16,17266,15043
07-Nov-16,17,18058,16183
07-Nov-16,18,18576,17058
07-Nov-16,19,18978,17070
07-Nov-16,20,18918,16822
07-Nov-16,21,18926,16468
07-Nov-16,22,18285,15637
07-Nov-16,23,16974,14523
07-Nov-16,24,15953,13360
08-Nov-16,1,15268,12602
08-Nov-16,2,14959,12202
08-Nov-16,3,14683,11971
08-Nov-16,4,14627,11881
08-Nov-16,5,14787,12072
08-Nov-16,6,15351,12739
08-Nov-16,7,16570,14227
08-Nov-16,8,17146,15317
08-Nov-16,9,17410,15278
08-Nov-16,10,17007,15026
08-Nov-16,11,17428,14951
08-Nov-16,12,17333,14860
08-Nov-16,13,16894,14804
08-Nov-16,14,16377,15178
08-Nov-16,15,16626,15402
08-Nov-16,16,17666,15771
08-Nov-16,17,19175,16727
08-Nov-16,18,20190,17522
08-Nov-16,19,19723,17008
08-Nov-16,20,19335,16765
08-Nov-16,21,18410,16168
08-Nov-16,22,17738,15521
08-Nov-16,23,17015,14572
08-Nov-16,24,16116,13459
09-Nov-16,1,15549,12776
09-Nov-16,2,15047,12414
09-Nov-16,3,14708,12052
09-Nov-16,4,14590,11930
09-Nov-16,5,14678,12007
09-Nov-16,6,15262,12549
09-Nov-16,7,16679,14014
09-Nov-16,8,17464,15398
09-Nov-16,9,17816,15466
09-Nov-16,10,17849,15351
09-Nov-16,11,17309,15118
09-Nov-16,12,17300,14994
09-Nov-16,13,16325,14693
09-Nov-16,14,16121,14608
09-Nov-16,15,16232,14660
09-Nov-16,16,16963,15167
09-Nov-16,17,18661,16318
09-Nov-16,18,19657,17485
09-Nov-16,19,19772,17594
09-Nov-16,20,19477,17468
09-Nov-16,21,19170,17063
09-Nov-16,22,18554,16376
09-Nov-16,23,17680,15329
09-Nov-16,24,16652,14137
10-Nov-16,1,15805,13418
10-Nov-16,2,15339,12939
10-Nov-16,3,15197,12658
10-Nov-16,4,15275,12576
10-Nov-16,5,15210,12603
10-Nov-16,6,15866,13235
10-Nov-16,7,17198,14559
10-Nov-16,8,18307,15842
10-Nov-16,9,18065,15562
10-Nov-16,10,17459,15076
10-Nov-16,11,17537,14798
10-Nov-16,12,17535,14740
10-Nov-16,13,17137,14497
10-Nov-16,14,16768,14482
10-Nov-16,15,17468,14672
10-Nov-16,16,17847,15016
10-Nov-16,17,18481,15885
10-Nov-16,18,19281,16890
10-Nov-16,19,19539,16886
10-Nov-16,20,19299,16732
10-Nov-16,21,18929,16280
10-Nov-16,22,18148,15539
10-Nov-16,23,17271,14273
10-Nov-16,24,16956,13275
11-Nov-16,1,16497,12623
11-Nov-16,2,15952,12185
11-Nov-16,3,15003,11881
11-Nov-16,4,14488,11721
11-Nov-16,5,14448,11849
11-Nov-16,6,15285,12536
11-Nov-16,7,16486,13901
11-Nov-16,8,17808,15095
11-Nov-16,9,17824,15143
11-Nov-16,10,17621,14896
11-Nov-16,11,17529,14841
11-Nov-16,12,17497,14761
11-Nov-16,13,17545,14771
11-Nov-16,14,17339,14667
11-Nov-16,15,17454,14795
11-Nov-16,16,17956,15202
11-Nov-16,17,18756,16050
11-Nov-16,18,19722,17171
11-Nov-16,19,19609,17132
11-Nov-16,20,19221,16963
11-Nov-16,21,18839,16613
11-Nov-16,22,18560,16000
11-Nov-16,23,17679,15056
11-Nov-16,24,17417,14009
12-Nov-16,1,16822,13185
12-Nov-16,2,15928,12892
12-Nov-16,3,15464,12523
